Id,Comments,Label
肥嘟嘟左卫门,是近期视觉效果最有想象力的电影。至于剧情，挂开得太大耍无赖战胜Boss后，有些事就很难圆。都能针对特定对象随便时光倒流了，为啥不顺便复活蒂尔达斯文顿和自己的手？在胸口中刀时那披风怎么没保护他啊？借取黑暗能量的定义就更模糊了，开时间和空间的传送门不算吗,151
阿树,設定很小兒科，感覺導演也沒有想深究故事後面的架構，有趣的是一些對立面的設計，比如外科醫生最後不免要殺人，不可一世的理性邏輯者卻被一個滿嘴火車的傳教者說服，手受傷了所以鬍子拉碴（因為沒法剃鬚）算是全片最細膩的一處設計了,152
Mouse On Mars,这是一个男主角对大波斯说：请给我一首锅的时间。然后单曲循环拯救了地球的故事。最近几年的超级英雄电影，大反派只要有超能力，那智商一定是负数，主角只需要有一点智商就搞定，过程索然无味，这部也不例外，同样也是靠视觉效果撑起的，编剧们用点脑子想点出彩的大决战不好吗？,153
小明,喜欢这种全新的宇宙观，女神浑身上下都是戏，年度漫威最佳。,154
黄七阳,不好好写故事和人物只搞特效的片子都是耍流氓。,155
哈ちゃん,实打实的漫威套路 炫技无限 七彩的强大世界观 来自东方の神秘力量 彩蛋哈哈哈哈哈太棒 ps:每次叫“wang”德国人就笑的不行（。迷之笑点,156
littledepp,又名邪教组织宣传片。漫威在天神变种人终于将触手伸及到了魔幻，本以为会像老爷跑去西藏学艺那样尴尬，没想到西方化的东方元素处理恰当好处。依旧插科打诨除了结局反高潮故事倒也不失水准，盗梦式的视觉冲击力也更甚一筹。Swinton的光头形象美到炸裂，跟随那样眼眸，哪怕在无尽的岁月也愿追随。,157
科林,新瓶装旧酒——东方佛教哲学思考包裹着的新瓶+漫威传统正邪怪力乱神的旧酒。贴了个IMAX的商标，卖得可好~,158
荔枝超人,视效还可以，两位女角都不错,159
旺财博士,足够好看，视觉效果够花够酷够炫，当然故事都是套路，但的确好看啊 #Doctor Strange! Not Master Strange! 哈哈黑PHD黑得漂亮#,160
kingkongofkhan,依旧很漫威，叙事工整节奏感得当，视觉奇观绚烂精妙，镜像维度和多元宇宙的洗脑戏码相当壮美，以至于都有嗑药的飞行员通感了，希望给朝阳群众集体来一发；但还是超级英雄IP或者说漫威系面临的问题，尤其是新人物起源SOLO，要考虑信息量还要考虑非漫画受众观感，所以剧本做的较为单薄失衡，迷妹高兴就好,161
judy,像漫威第一期的電影。介紹英雄出場為主，打安全牌。故事簡單刻劃有限，沒有太糟糕的地方，也沒什麼亮點。為加入英雄全家桶的過渡前菜。倒是視覺效果設計蠻花俏，像萬花筒。至於反派就是一如既往地弱。被煩到中離的BOSS與他眼線糊掉的信徒.......,162
本初老儿,视觉设计确实是棒呆了。,163
默语生,视觉奇观相当酷炫，比《盗梦空间》时空扭曲更缭乱复杂，比《星际穿越》《蚁人》异次元世界更眼花缭乱，不过镜头交代缺少全景，剪辑节奏太快，不够过瘾。剧本普通，基本是起点修真文路数加尼泊尔神棍流心灵鸡汤，没提供太多情绪。医生和妹子为了救死扶伤的理想而诀别还凑合。可看。四星。,164
蔕,特效不错，魔法炫，看的时候突然想，国内仙侠剧特效如能有这水准那仙侠剧将会非常酷，当然这是不可能的，特效差距同国足与世界差距。古一大师举手投足帅呆，女王演的太好，已超越性别，剧情BUG大但好好在讲故事，何况这部看特效也足够。博士初见古一大师时的黑发小哥好帅，从中土精灵族过来的吧,165
再见列宁,漫威大多数电影无感体质……从《复仇者联盟》开始，这种剧情硬拗、勾兑几个笑话，基本靠视效撑着的Blockbuster，实在在我心里不如《X战警：第一战》、《王牌特工》，当然更比不上《黑暗骑士》了。,166
深井冰★☆☆,#失寸金#笑点和特效都值一星，红披风像条狗！很好的安全驾驶宣传片。听古一法师讲解时全程内心呼喊“邪教啊！！！”。康伯巴奇先生在这里面还是挺帅的，几套衣服都很好看。剧情的升级太快了，突然奇异就可以对上boss了！（不过最后他不停受苦的样子好好吃）另外师兄怎么就彩蛋黑化了我有点接受不了！,167
viennavirus,那些打斗和片尾那漫长的视觉团队名单，没法让我不想象假如给徐克这样的特效，该是多么有趣的一件事情。,168
將不動,先是潮狗再是马脸，谁红找谁来，漫威找上贾斯汀碧波也是分分钟的事，反正脑残粉也不挑嘴，给啥都能吃下去,169
螃蟹|墨村老炮,好莱坞超级英雄演员快不够了，片尾两个彩蛋,170
游佐中,超级好看！！！！,171
暹罗copen,叹为观止。,172
沐梵,骨骼清奇的漫威家族新成员，超级英雄版《盗梦空间》+《黑客帝国》。想毁香港，没门？我党的光辉罩你去战斗。黑法师递来一张写着shamballa的卡片，博士一脸严肃：“这是什么，咒语吗？”“这儿的wifi密码，我们又不是野人。”碧昂斯哈哈哈,173
glim,巅峰诺兰既视感，这个导演可以的，一个满级sr带着高级御魂打ssr救世界，可惜不像古一，秃了就更强了,174
鸡头井。,开场眼花缭乱废话不多，后半程却越来越烦这这种看似参透一切实际又什么都没说的设定。,175
Iberian,还行，挺逗的，就是看得眼睛有点累。不知道为什么总是很难把你们的BC君和marvels联系在一起，导致里面提到Avengers的时候，我还以为又是一个搞笑用的culture reference，还傻乐呢...,176
ColinMorgan,袍子好评。折叠城市好评。#开车的时候不要打电话看手机#,177
远方,看过最好看的漫威电影，选角就无限圈粉，仿佛听到了次元壁破碎的声音，噢还有神秘的东方力量。本尼迪克特康伯巴奇，你为什么这么帅！！！想被那件袍子撩~,178
梦里诗书,尤为华丽的视觉体验，使《奇异博士》真正令人走进了一个不同漫威以往全新的魔法世界，但与这惊艳的特效制作并不相符的是电影在剧情上的乏力，眼花缭乱的奇异并无从写实于电影的真实和构筑一个能得人信服的世界观。,179
娘圈圈,好看，但说实话，不是太能get到中二青年的点。看怪逼医生这个装逼时尚大片儿的时候也挺乐呵的，然而一会儿就只记得里面的飞镜头和王老师的冷笑点了。哦，还有一刻，脑子里响起了tardis音乐，要是飞的时候用那个音乐就五星好评了。千言万语一句话，美嘉巨幕厅的音响确实不错。,180
腿仔骨,故事告诉我们开兰博基尼的时候千万不要玩手机。：）,181
迪斯雷利医生,以后不要叫麦叔当反派了，他一当反派我就希望他赢！希望阴谋得逞、希望好人全死、希望地球毁灭。怎么办！,182
偲Solo,世界观一般般,183
hanabi,珠峰底下真是盛产超级英雄……和邪教组织,184
鹿菏,对我来说好看到炸裂！看到他失去双手的痛苦我在哭，找到渺茫希望时候眼里的希冀也真的是感动，时空漫游空间折叠特效大面积出现的时候整个毛孔都在颤栗，全新的视效风格真的太棒，可惜下雨所以在楼下影院刷的普通3D，二刷的时候一定要看IMAX，太神奇了~,185
艾晨,好看！it's so funny!,186
阿V,三星半。又名外科医生的第二春／哇噻我特么能魂穿出来指导别人给我心包穿刺／怒刷存在感的闷骚披风／披风：医森不哭站起来撸／循环体验N种不同死法的酸爽感科科（。,187
握不住的灵魂,影院亮度低可惜了，剧情幼稚,188
东城浴霸,不是我说你们漫威没诚意 你们漫威真是太没诚意了 这是啥啊 前面copy蝙蝠侠 后面copy盗梦空间 听说最后还copy了源代码 我不知道我睡死过去了 省事啊真是 你们怎么不干脆找诺兰来拍？,189
Jorrow,一部搭配演员魅力、磕药般特效佐料，底锅漫威经典配方仍然产生花的流水线。别指望漫威拍出5星级，但漫威永远让你在三四星间摇摆不定。放低期待吧，永远记得每部漫威上映前提醒自己。,190
某Q,东西方哲学对撞，成熟漫威套路，盗梦空间空间折叠脑洞的衍生发挥。值得去大屏幕看一次，就一次。,191
大时代歌姬,金庸武侠套路?哈利波特成长史。多维宇宙有点像《三体》。笑点合格，特效华丽。但故事太赶了，简直跟电子通关游戏一样，片子做成这样真不知道算不算有诚意。偏科严重。,192
what'swilliam,3.6星。一个神经科医生不做手术变法术的故事，主题是“人不能光想着自己，要为世界而战”。视觉效果不错，尤其气场超强的古一法师，那两把金光扇简直太酷了！本片视效老师一定很爱《神雕侠侣》里的金轮法王。。。至于剧情走向，我并不觉得本片比其他漫威片子强多少，还不是走“命中注定你是主角”路线~,193
占士鯊,悶聲發大財,194
桃花石上书生,1IMAX+万花筒效果晃得我差点瞎掉。还以为就我一人如此，听到前后都有人说看瞎掉！2哪怕是蒂尔达念台词也不能挽救烂台词啊！干嘛浪费文艺气质出众的演员3无论如何特技效果和背景都很炫,195
taoxinxu释凡,卷福从意外伤残到奇异博士，还批红披风青睐，瑞秋救人、灵魂出窍乱打那段太幽默逗乐。秃头女姑斯文顿法力无边、死前诠释永生恐怖，镜像世界、扭曲空间、楼房折叠酷炫特效比《盗梦》做得更有想象力，但瞧着晕眩。片尾走低幼路线，漫威彩蛋黑人变坏，boss居然被“嘴炮+时间循环”烦死投降，╮(╯▽╰)╭,196
boks,=_=，年纪大了，不熬这种夜场了,197
搪昂昂昂瓷,漫威再次证明了即便是用套路拍系列电影，也依旧把DC钉得死死的，简直永无翻身之日！因为即便是你蒙都能蒙到的样板流程，漫威也总能给你新奇感。空间和时间的两场战斗，不仅是视觉奇观，创意上也令人拍手称赞，后悔没有看IMAX版。喜剧感一如往常，整体偏轻松，必须是居家旅行消灭无聊之必备良药！,198
一只麦麦,复古与现代，耍酷与出糗，震撼视效和幽默段子，还有卷福自带魅力。万花筒般的梦幻世界，无限次穿越空间时间界限（3D很加分），这才是视效大片的迷人之处吧。,199
谢里登大道,错过了开头的漫威片头，看到最后的雷神才知道卷福加入的是漫威豪华午餐,200
大富大贵小阴天,这部电影告诉我们：开车不能玩手机,201
奔兔吉尔,前戏拖沓，空有《盗梦空间》的视觉奇观，实则是个靠特效取胜，极度唯心主义的玄学世界。手术戏、魔法什么的都很反漫威，但终究结尾又回到漫威宇宙的老路。好莱坞动作戏全靠剪辑千年不变。三大实力派演技下线一半（希尔顿还不错）。说到戏里的香港，维度空间根本就是香港电影“镜子大战”的花式啊。,202
